EmployeeNumber,Age,Department,JobRole,Cluster,Attrition_Probability,Priority,Num_Actions,Recommendations
167,19,Sales,Sales Representative,1,0.9883877538885308,URGENT,13, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
169,22,Research & Development,Laboratory Technician,1,0.02536701348616242,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
170,49,Research & Development,Manufacturing Director,0,0.027046766241690563,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
171,43,Research & Development,Research Scientist,1,0.020418853415132266,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
174,50,Sales,Sales Executive,1,0.01682174980117144,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
175,31,Sales,Sales Executive,1,0.861349504368495,URGENT,10, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
176,41,Sales,Sales Executive,0,0.013114842424576677,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
177,26,Human Resources,Human Resources,1,0.015641122122241773,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
178,36,Research & Development,Manufacturing Director,1,0.029227477062196253,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
179,51,Research & Development,Manufacturing Director,1,0.8901294415304595,URGENT,10, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
182,39,Sales,Sales Executive,0,0.005506401041374775,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
183,25,Sales,Sales Executive,1,0.09198148083582366,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
184,30,Human Resources,Human Resources,0,0.028716593718796545,Normal,7, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
190,32,Research & Development,Laboratory Technician,1,0.9236941465798002,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
192,45,Research & Development,Research Scientist,1,0.018547584313307906,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
193,38,Research & Development,Research Scientist,1,0.011418808615752873,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
194,30,Research & Development,Research Scientist,1,0.03571321852240702,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
195,32,Sales,Sales Executive,1,0.01975245612811658,Normal,6, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
197,30,Research & Development,Research Scientist,1,0.018573367162646827,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
198,30,Research & Development,Laboratory Technician,1,0.020914560355050064,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
199,41,Research & Development,Manager,0,0.017591602812480983,Normal,8, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
200,41,Research & Development,Laboratory Technician,1,0.019555938372697163,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
201,19,Research & Development,Laboratory Technician,1,0.15401548603394308,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
202,40,Research & Development,Research Scientist,0,0.017136101899848016,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
204,35,Sales,Sales Executive,0,0.011168541490736166,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
205,53,Sales,Sales Representative,0,0.04889748923016543,Normal,10, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
206,45,Research & Development,Laboratory Technician,0,0.036135088843301404,Normal,7, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
207,32,Sales,Sales Executive,0,0.033196015102148174,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
208,29,Research & Development,Manufacturing Director,1,0.00860816862365771,Normal,6, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
211,51,Research & Development,Manufacturing Director,1,0.01966096126019937,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
214,58,Research & Development,Research Scientist,1,0.08469033121942753,Normal,3, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire
215,40,Sales,Sales Executive,0,0.016716577104438638,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
216,34,Sales,Sales Representative,1,0.0403078631806441,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
217,22,Research & Development,Research Scientist,1,0.019568432489459067,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
218,27,Research & Development,Research Scientist,1,0.017842224137642033,Normal,10, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
